Tahun,Provinsi,Kabupaten/Kota,IPM,Persentase_Miskin
2019,Papua,Mamberamo Tengah,47.23,36.93
2019,Papua,Yalimo,48.08,34.52
2019,Papua,Puncak,42.7,38.24
2019,Papua,Dogiyai,55.41,31.12
2019,Papua,Intan Jaya,47.51,42.92
2019,Papua,Deiyai,50.11,43.65
2019,Papua,Kota Jayapura,80.16,11.49
2020,Aceh,Simeulue,66.03,18.49
2020,Aceh,Aceh Singkil,68.94,20.2
2020,Aceh,Aceh Selatan,67.12,12.87
2020,Aceh,Aceh Tenggara,69.37,13.21
2020,Aceh,Aceh Timur,67.63,14.08
2020,Aceh,Aceh Tengah,73.24,15.08
2020,Aceh,Aceh Barat,71.38,18.34
2020,Aceh,Aceh Besar,73.56,13.84
2020,Aceh,Pidie,70.63,19.23
2020,Aceh,Bireuen,72.28,13.06
2020,Aceh,Aceh Utara,69.33,17.02
2020,Aceh,Aceh Barat Daya,66.75,15.93
2020,Aceh,Gayo Lues,67.22,19.32
2020,Aceh,Aceh Tamiang,69.24,13.08
2020,Aceh,Nagan Raya,69.18,17.7
2020,Aceh,Aceh Jaya,69.75,12.87
2020,Aceh,Bener Meriah,72.98,18.89
2020,Aceh,Pidie Jaya,73.2,19.19
2020,Aceh,Kota Banda Aceh,85.41,6.9
2020,Aceh,Kota Sabang,75.78,14.94
2020,Aceh,Kota Langsa,77.17,10.44
2020,Aceh,Kota Lhokseumawe,77.31,10.8
2020,Aceh,Kota Subulussalam,64.93,17.6
2020,Sumatera Utara,Nias,61.93,16.6
2020,Sumatera Utara,Mandailing Natal,66.79,9.18
2020,Sumatera Utara,Tapanuli Selatan,70.12,8.47
2020,Sumatera Utara,Tapanuli Tengah,69.23,12.38
2020,Sumatera Utara,Tapanuli Utara,73.47,9.37
2020,Sumatera Utara,Toba Samosir,75.16,8.71
2020,Sumatera Utara,Labuhan Batu,72.01,8.44
2020,Sumatera Utara,Asahan,70.29,9.04
2020,Sumatera Utara,Simalungun,73.25,8.46
2020,Sumatera Utara,Dairi,71.57,8.04
2020,Sumatera Utara,Karo,74.43,8.7
2020,Sumatera Utara,Deli Serdang,75.44,3.88
2020,Sumatera Utara,Langkat,71.0,9.73
2020,Sumatera Utara,Nias Selatan,61.89,16.74
2020,Sumatera Utara,Humbang Hasundutan,68.87,9.36
2020,Sumatera Utara,Pakpak Bharat,67.59,9.28
2020,Sumatera Utara,Samosir,70.63,12.48
2020,Sumatera Utara,Serdang Bedagai,70.24,7.97
2020,Sumatera Utara,Batu Bara,68.36,11.88
2020,Sumatera Utara,Padang Lawas Utara,69.85,9.7
2020,Sumatera Utara,Padang Lawas,68.25,8.37
2020,Sumatera Utara,Labuhan Batu Selatan,71.4,8.34
2020,Sumatera Utara,Labuhan Batu Utara,71.61,9.53
2020,Sumatera Utara,Nias Utara,62.36,25.07
2020,Sumatera Utara,Nias Barat,61.51,25.69
2020,Sumatera Utara,Kota Sibolga,73.63,11.95
2020,Sumatera Utara,Kota Tanjung Balai,68.65,13.33
2020,Sumatera Utara,Kota Pematang Siantar,78.75,8.27
2020,Sumatera Utara,Kota Tebing Tinggi,75.17,9.85
2020,Sumatera Utara,Kota Medan,80.98,8.01
2020,Sumatera Utara,Kota Binjai,75.89,5.71
2020,Sumatera Utara,Kota Padangsidimpuan,75.22,7.4
2020,Sumatera Utara,Kota Gunungsitoli,69.31,16.41
2020,Sumatera Barat,Kepulauan Mentawai,61.09,14.35
2020,Sumatera Barat,Pesisir Selatan,69.9,7.61
2020,Sumatera Barat,Sijunjung,67.74,6.78
2020,Sumatera Barat,Tanah Datar,72.33,4.4
2020,Sumatera Barat,Padang Pariaman,70.61,6.95
2020,Sumatera Barat,Agam,72.46,6.75
2020,Sumatera Barat,Lima Puluh Kota,69.47,6.86
2020,Sumatera Barat,Pasaman,66.64,7.16
2020,Sumatera Barat,Solok Selatan,69.04,7.81
2020,Sumatera Barat,Solok Selatan,69.04,7.15
2020,Sumatera Barat,Dharmasraya,71.51,6.23
2020,Sumatera Barat,Pasaman Barat,68.49,7.04
2020,Sumatera Barat,Kota Padang,82.82,4.4
2020,Sumatera Barat,Kota Solok,78.29,2.77
2020,Sumatera Barat,Kota Sawah Lunto,72.64,2.16
2020,Sumatera Barat,Kota Padang Panjang,77.93,5.24
2020,Sumatera Barat,Kota Bukittinggi,80.58,4.54
2020,Sumatera Barat,Kota Payakumbuh,78.9,5.65
2020,Sumatera Barat,Kota Pariaman,76.9,4.1
2020,Riau,Kuantan Singingi,70.31,8.91
2020,Riau,Indragiri Hulu,69.83,5.96
2020,Riau,Indragiri Hilir,66.54,5.93
2020,Riau,Pelalawan,71.56,9.16
2020,Riau,Siak,73.68,5.09
2020,Riau,Kampar,72.83,7.38
2020,Riau,Rokan Hulu,69.38,10.31
2020,Riau,Bengkalis,73.46,6.4
2020,Riau,Rokan Hilir,69.15,6.72
2020,Riau,Kepulauan Meranti,65.5,25.28
2020,Riau,Kota Pekanbaru,81.32,2.62
2020,Riau,Kota Dumai,74.4,3.16
2020,Jambi,Kerinci,71.21,7.3
2020,Jambi,Merangin,69.19,8.63
2020,Jambi,Sarolangun,69.86,8.42
2020,Jambi,Batang Hari,69.84,9.65
2020,Jambi,Muaro Jambi,69.18,3.83
2020,Jambi,Tanjung Jabung Timur,64.43,10.95
2020,Jambi,Tanjung Jabung Barat,67.54,10.29
2020,Jambi,Tebo,69.14,6.26
2020,Jambi,Bungo,69.92,5.8
2020,Jambi,Kota Jambi,78.37,8.27
2020,Jambi,Kota Sungai Penuh,75.42,3.03
2020,Sumatera Selatan,Ogan Komering Ulu,69.32,12.75
2020,Sumatera Selatan,Ogan Komering Ilir,66.82,14.73
2020,Sumatera Selatan,Muara Enim,68.74,12.32
2020,Sumatera Selatan,Lahat,67.44,15.95
2020,Sumatera Selatan,Musi Rawas,66.79,13.5
2020,Sumatera Selatan,Musi Banyuasin,67.69,16.13
2020,Sumatera Selatan,Banyu Asin,66.74,11.17
2020,Sumatera Selatan,Ogan Komering Ulu Selatan,65.3,10.85
2020,Sumatera Selatan,Ogan Komering Ulu Timur,69.28,10.43
2020,Sumatera Selatan,Ogan Ilir,67.06,13.36
2020,Sumatera Selatan,Empat Lawang,65.25,12.63
2020,Sumatera Selatan,Penukal Abab Lematang Ilir,64.7,12.62
2020,Sumatera Selatan,Musi Rawas Utara,64.49,19.47
2020,Sumatera Selatan,Kota Palembang,78.33,10.89
2020,Sumatera Selatan,Kota Prabumulih,74.55,11.59
2020,Sumatera Selatan,Kota Pagar Alam,68.31,9.07
2020,Sumatera Selatan,Kota Lubuklinggau,74.78,12.71
2020,Bengkulu,Bengkulu Selatan,70.63,17.82
2020,Bengkulu,Rejang Lebong,70.44,15.85
2020,Bengkulu,Bengkulu Utara,68.82,11.67
2020,Bengkulu,Kaur,66.99,18.47
2020,Bengkulu,Seluma,66.89,18.56
2020,Bengkulu,Mukomuko,68.45,11.72
2020,Bengkulu,Lebong,67.01,11.85
2020,Bengkulu,Kepahiang,68.17,14.69
2020,Bengkulu,Bengkulu Tengah,67.61,9.3
2020,Bengkulu,Kota Bengkulu,80.36,17.65
2020,Lampung,Lampung Barat,67.8,12.52
2020,Lampung,Tanggamus,66.42,11.68
2020,Lampung,Lampung Selatan,68.36,14.08
2020,Lampung,Lampung Timur,69.37,14.62
2020,Lampung,Lampung Tengah,70.16,11.82
2020,Lampung,Lampung Utara,67.67,19.3
2020,Lampung,Way Kanan,67.44,12.9
2020,Lampung,Tulangbawang,68.52,9.33
2020,Lampung,Pesawaran,65.79,14.76
2020,Lampung,Pringsewu,70.3,9.97
2020,Lampung,Mesuji,63.63,7.33
2020,Lampung,Tulang Bawang Barat,65.97,7.39
2020,Lampung,Pesisir Barat,63.91,14.29
2020,Lampung,Kota Bandar Lampung,77.44,8.81
2020,Lampung,Kota Metro,77.19,8.47
2020,Kep. Bangka Belitung,Bangka,72.4,4.51
2020,Kep. Bangka Belitung,Belitung,72.51,6.27
2020,Kep. Bangka Belitung,Bangka Barat,69.08,2.7
2020,Kep. Bangka Belitung,Bangka Tengah,70.45,4.85
2020,Kep. Bangka Belitung,Bangka Selatan,66.9,3.52
2020,Kep. Bangka Belitung,Belitung Timur,70.92,6.52
2020,Kep. Bangka Belitung,Kota Pangkal Pinang,78.22,4.36
2020,Kepulauan Riau,Karimun,71.44,6.83
2020,Kepulauan Riau,Bintan,74.13,6.36
2020,Kepulauan Riau,Natuna,72.72,4.43
2020,Kepulauan Riau,Lingga,65.29,13.85
2020,Kepulauan Riau,Kepulauan Anambas,68.8,6.56
2020,Kepulauan Riau,Kota Batam,81.11,4.75
2020,Kepulauan Riau,Kota Tanjung Pinang,78.91,9.37
2020,Dki Jakarta,Kep. Seribu,71.63,14.87
2020,Dki Jakarta,Jakarta Selatan,84.72,3.43
2020,Dki Jakarta,Jakarta Timur,82.66,4.16
2020,Dki Jakarta,Jakarta Pusat,81.39,4.51
2020,Dki Jakarta,Jakarta Barat,81.38,4.25
2020,Dki Jakarta,Jakarta Utara,80.29,6.78
2020,Jawa Barat,Bogor,70.4,7.69
2020,Jawa Barat,Sukabumi,66.88,7.09
2020,Jawa Barat,Cianjur,65.36,10.36
2020,Jawa Barat,Bandung,72.39,6.91
2020,Jawa Barat,Garut,66.12,9.98
2020,Jawa Barat,Tasikmalaya,65.67,10.34
2020,Jawa Barat,Ciamis,70.49,7.62
2020,Jawa Barat,Kuningan,69.38,12.82
2020,Jawa Barat,Cirebon,68.75,11.24
2020,Jawa Barat,Majalengka,67.59,11.43
2020,Jawa Barat,Sumedang,71.64,10.26
2020,Jawa Barat,Indramayu,67.29,12.7
2020,Jawa Barat,Subang,68.95,9.31
2020,Jawa Barat,Purwakarta,70.82,8.27
2020,Jawa Barat,Karawang,70.66,8.26
2020,Jawa Barat,Bekasi,74.07,4.82
2020,Jawa Barat,Bandung Barat,68.08,10.49
2020,Jawa Barat,Pangandaran,68.06,8.99
2020,Jawa Barat,Kota Bogor,76.11,6.68
2020,Jawa Barat,Kota Sukabumi,74.21,7.7
2020,Jawa Barat,Kota Bandung,81.51,3.99
2020,Jawa Barat,Kota Cirebon,74.89,9.52
2020,Jawa Barat,Kota Bekasi,81.5,4.38
2020,Jawa Barat,Kota Depok,80.97,2.45
2020,Jawa Barat,Kota Cimahi,77.83,5.11
2020,Jawa Barat,Kota Tasikmalaya,73.04,12.97
2020,Jawa Barat,Kota Banjar,71.7,6.09
2020,Jawa Tengah,Cilacap,69.95,11.46
2020,Jawa Tengah,Banyumas,71.98,13.26
2020,Jawa Tengah,Purbalingga,68.97,15.9
2020,Jawa Tengah,Banjarnegara,67.45,15.64
2020,Jawa Tengah,Kebumen,69.81,17.59
2020,Jawa Tengah,Purworejo,72.68,11.78
2020,Jawa Tengah,Wonosobo,68.22,17.36
2020,Jawa Tengah,Magelang,69.87,11.27
2020,Jawa Tengah,Boyolali,74.25,10.18
2020,Jawa Tengah,Klaten,75.56,12.89
2020,Jawa Tengah,Sukoharjo,76.98,7.68
2020,Jawa Tengah,Wonogiri,70.25,10.86
2020,Jawa Tengah,Karanganyar,75.86,10.28
2020,Jawa Tengah,Sragen,73.95,13.38
2020,Jawa Tengah,Grobogan,69.87,12.46
2020,Jawa Tengah,Blora,68.84,11.96
2020,Jawa Tengah,Rembang,70.02,15.6
2020,Jawa Tengah,Pati,71.77,10.08
2020,Jawa Tengah,Kudus,75.0,7.31
2020,Jawa Tengah,Jepara,71.99,7.17
2020,Jawa Tengah,Demak,72.22,12.54
2020,Jawa Tengah,Semarang,74.1,7.51
2020,Jawa Tengah,Temanggung,69.57,9.96
2020,Jawa Tengah,Kendal,72.29,9.99
2020,Jawa Tengah,Batang,68.65,9.13
2020,Jawa Tengah,Pekalongan,69.63,10.19
2020,Jawa Tengah,Pemalang,66.32,16.02
2020,Jawa Tengah,Tegal,68.39,8.14
2020,Jawa Tengah,Brebes,66.11,17.03
2020,Jawa Tengah,Kota Magelang,78.99,7.58
2020,Jawa Tengah,Kota Surakarta,82.21,9.03
2020,Jawa Tengah,Kota Salatiga,83.14,4.94
2020,Jawa Tengah,Kota Semarang,83.05,4.34
2020,Jawa Tengah,Kota Pekalongan,74.98,7.17
2020,Jawa Tengah,Kota Tegal,75.07,7.8
2020,D I Yogyakarta,Kulon Progo,74.46,18.01
2020,D I Yogyakarta,Bantul,80.01,13.5
2020,D I Yogyakarta,Gunung Kidul,69.98,17.07
2020,D I Yogyakarta,Sleman,83.84,8.12
2020,D I Yogyakarta,Yogyakarta,86.61,7.27
2020,Jawa Timur,Pacitan,68.39,14.54
2020,Jawa Timur,Ponorogo,70.81,9.95
2020,Jawa Timur,Trenggalek,69.74,11.62
2020,Jawa Timur,Tulungagung,73.0,7.33
2020,Jawa Timur,Blitar,70.58,9.33
2020,Jawa Timur,Kediri,72.05,11.4
2020,Jawa Timur,Malang,70.36,10.15
2020,Jawa Timur,Lumajang,65.46,9.83
2020,Jawa Timur,Jember,67.11,10.09
2020,Jawa Timur,Banyuwangi,70.62,8.06
2020,Jawa Timur,Bondowoso,66.43,14.17
2020,Jawa Timur,Situbondo,67.38,12.22
2020,Jawa Timur,Probolinggo,66.07,18.61
2020,Jawa Timur,Pasuruan,68.6,9.26
2020,Jawa Timur,Sidoarjo,80.29,5.59
2020,Jawa Timur,Mojokerto,73.83,10.57
2020,Jawa Timur,Jombang,72.97,9.94
2020,Jawa Timur,Nganjuk,71.72,11.62
2020,Jawa Timur,Madiun,71.73,11.46
2020,Jawa Timur,Magetan,73.92,10.35
2020,Jawa Timur,Ngawi,70.54,15.44
2020,Jawa Timur,Bojonegoro,69.04,12.87
2020,Jawa Timur,Tuban,68.4,15.91
2020,Jawa Timur,Lamongan,72.58,13.85
2020,Jawa Timur,Gresik,76.11,12.4
2020,Jawa Timur,Bangkalan,64.11,20.56
2020,Jawa Timur,Sampang,62.7,22.78
2020,Jawa Timur,Pamekasan,66.26,14.6
2020,Jawa Timur,Sumenep,66.43,20.18
2020,Jawa Timur,Kota Kediri,78.23,7.69
2020,Jawa Timur,Kota Blitar,78.57,7.78
2020,Jawa Timur,Malang,81.45,4.44
2020,Jawa Timur,Kota Probolinggo,73.27,7.43
2020,Jawa Timur,Kota Pasuruan,75.26,6.66
2020,Jawa Timur,Kota Mojokerto,78.04,6.24
2020,Jawa Timur,Kota Madiun,80.91,4.98
2020,Jawa Timur,Kota Surabaya,82.23,5.02
2020,Jawa Timur,Kota Batu,75.9,3.89
2020,Banten,Pandeglang,65.0,9.92
2020,Banten,Lebak,63.91,9.24
2020,Banten,Tangerang,71.92,6.23
2020,Banten,Serang,66.7,4.94
2020,Banten,Kota Tangerang,78.25,5.22
2020,Banten,Kota Cilegon,73.05,3.69
2020,Banten,Kota Serang,72.16,6.06
2020,Banten,Kota Tangerang Selatan,81.36,2.29
2020,Bali,Jembrana,72.36,4.51
2020,Bali,Tabanan,76.17,4.27
2020,Bali,Badung,81.6,2.02
2020,Bali,Gianyar,77.36,4.08
2020,Bali,Klungkung,71.73,4.87
2020,Bali,Bangli,69.36,4.19
2020,Bali,Karangasem,67.35,5.91
2020,Bali,Buleleng,72.55,5.32
2020,Bali,Kota Denpasar,83.93,2.14
2020,Nusa Tenggara Barat,Lombok Barat,68.2,14.28
2020,Nusa Tenggara Barat,Lombok Tengah,66.43,13.44
2020,Nusa Tenggara Barat,Lombok Timur,66.3,15.24
2020,Nusa Tenggara Barat,Sumbawa,67.61,13.65
2020,Nusa Tenggara Barat,Dompu,67.84,12.16
2020,Nusa Tenggara Barat,Bima,66.3,14.49
2020,Nusa Tenggara Barat,Sumbawa Barat,71.63,13.34
2020,Nusa Tenggara Barat,Lombok Utara,64.42,26.99
2020,Nusa Tenggara Barat,Kota Mataram,78.91,8.47
2020,Nusa Tenggara Barat,Kota Bima,75.81,8.35
2020,Nusa Tenggara Timur,Sumba Barat,63.53,28.17
2020,Nusa Tenggara Timur,Sumba Timur,65.52,29.65
2020,Nusa Tenggara Timur,Kupang,64.32,22.77
2020,Nusa Tenggara Timur,Timor Tengah Selatan,62.15,27.49
2020,Nusa Tenggara Timur,Timor Tengah Utara,63.53,22.28
2020,Nusa Tenggara Timur,Belu,62.68,15.37
2020,Nusa Tenggara Timur,Alor,61.33,21.09
2020,Nusa Tenggara Timur,Lembata,64.74,26.14
2020,Nusa Tenggara Timur,Flores Timur,64.22,10.84
2020,Nusa Tenggara Timur,Sikka,65.11,13.12
2020,Nusa Tenggara Timur,Ende,67.04,23.76
2020,Nusa Tenggara Timur,Ngada,67.88,12.51
2020,Nusa Tenggara Timur,Manggarai,64.54,20.34
2020,Nusa Tenggara Timur,Rote Ndao,62.39,27.54
2020,Nusa Tenggara Timur,Manggarai Barat,63.89,17.71
2020,Nusa Tenggara Timur,Sumba Tengah,61.53,34.49
2020,Nusa Tenggara Timur,Sumba Barat Daya,62.28,28.0
2020,Nusa Tenggara Timur,Nagekeo,65.81,12.61
2020,Nusa Tenggara Timur,Manggarai Timur,60.85,26.52
2020,Nusa Tenggara Timur,Sabu Raijua,57.02,30.18
2020,Nusa Tenggara Timur,Malaka,60.21,16.04
2020,Nusa Tenggara Timur,Kota Kupang,79.71,8.96
2020,Kalimantan Barat,Sambas,67.03,7.7
2020,Kalimantan Barat,Bengkayang,67.87,6.62
2020,Kalimantan Barat,Landak,65.98,11.12
2020,Kalimantan Barat,Mempawah,65.74,4.95
2020,Kalimantan Barat,Sanggau,65.77,4.46
2020,Kalimantan Barat,Ketapang,67.17,10.29
2020,Kalimantan Barat,Sintang,66.88,9.27
2020,Kalimantan Barat,Kapuas Hulu,65.69,8.99
2020,Kalimantan Barat,Sekadau,64.76,5.87
2020,Kalimantan Barat,Melawi,65.55,12.04
2020,Kalimantan Barat,Kayong Utara,62.68,9.56
2020,Kalimantan Barat,Kubu Raya,67.95,4.42
2020,Kalimantan Barat,Kota Pontianak,79.44,4.7
2020,Kalimantan Barat,Kota Singkawang,71.94,4.53
2020,Kalimantan Tengah,Kotawaringin Barat,72.87,3.59
2020,Kalimantan Tengah,Kotawaringin Timur,71.31,5.62
2020,Kalimantan Tengah,Kapuas,69.48,5.04
2020,Kalimantan Tengah,Barito Selatan,70.22,4.45
2020,Kalimantan Tengah,Barito Utara,70.59,5.17
2020,Kalimantan Tengah,Sukamara,68.03,3.23
2020,Kalimantan Tengah,Lamandau,70.51,3.09
2020,Kalimantan Tengah,Seruyan,67.58,6.85
2020,Kalimantan Tengah,Katingan,68.68,4.79
2020,Kalimantan Tengah,Pulang Pisau,68.45,4.09
2020,Kalimantan Tengah,Gunung Mas,70.81,4.75
2020,Kalimantan Tengah,Barito Timur,71.39,6.09
2020,Kalimantan Tengah,Murung Raya,67.98,5.85
2020,Kalimantan Tengah,Kota Palangka Raya,80.77,3.44
2020,Kalimantan Selatan,Tanah Laut,69.38,4.26
2020,Kalimantan Selatan,Kota Baru,68.86,4.22
2020,Kalimantan Selatan,Banjar,69.18,2.55
2020,Kalimantan Selatan,Barito Kuala,66.22,4.51
2020,Kalimantan Selatan,Tapin,70.11,3.06
2020,Kalimantan Selatan,Hulu Sungai Selatan,68.85,5.17
2020,Kalimantan Selatan,Hulu Sungai Tengah,68.84,5.64
2020,Kalimantan Selatan,Hulu Sungai Utara,65.59,6.14
2020,Kalimantan Selatan,Tabalong,72.19,5.72
2020,Kalimantan Selatan,Tanah Bumbu,70.71,4.6
2020,Kalimantan Selatan,Balangan,68.82,5.32
2020,Kalimantan Selatan,Kota Banjarmasin,77.1,4.39
2020,Kalimantan Selatan,Kota Banjar Baru,79.1,4.01
2020,Kalimantan Timur,Paser,72.04,9.23
2020,Kalimantan Timur,Kutai Barat,71.19,9.29
2020,Kalimantan Timur,Kutai Kartanegara,73.59,7.31
2020,Kalimantan Timur,Kutai Timur,73.0,9.55
2020,Kalimantan Timur,Berau,74.71,5.19
2020,Kalimantan Timur,Penajam Paser Utara,71.41,7.36
2020,Kalimantan Timur,Mahakam Ulu,67.09,11.44
2020,Kalimantan Timur,Kota Balikpapan,80.01,2.57
2020,Kalimantan Timur,Kota Samarinda,80.11,4.76
2020,Kalimantan Timur,Kota Bontang,80.02,4.38
2020,Kalimantan Utara,Malinau,71.94,6.63
2020,Kalimantan Utara,Bulungan,71.1,9.06
2020,Kalimantan Utara,Tana Tidung,66.97,4.81
2020,Kalimantan Utara,Nunukan,65.79,6.36
2020,Kalimantan Utara,Kota Tarakan,75.83,6.24
2020,Sulawesi Utara,Bolaang Mongondow,67.89,7.27
2020,Sulawesi Utara,Minahasa,75.29,7.3
2020,Sulawesi Utara,Kepulauan Sangihe,70.73,11.14
2020,Sulawesi Utara,Kepulauan Talaud,69.4,9.49
2020,Sulawesi Utara,Minahasa Selatan,72.11,9.14
2020,Sulawesi Utara,Minahasa Utara,73.9,7.0
2020,Sulawesi Utara,Bolaang Mongondow Utara,66.99,8.41
2020,Sulawesi Utara,Siau Tagulandang Biaro,67.64,8.94
2020,Sulawesi Utara,Minahasa Tenggara,70.51,12.3
2020,Sulawesi Utara,Bolaang Mongondow Selatan,65.0,12.77
2020,Sulawesi Utara,Bolaang Mongondow Timur,65.99,5.88
2020,Sulawesi Utara,Kota Manado,78.93,5.86
2020,Sulawesi Utara,Kota Bitung,74.1,6.41
2020,Sulawesi Utara,Kota Tomohon,76.69,5.6
2020,Sulawesi Utara,Kota Kotamobagu,72.97,5.42
2020,Sulawesi Tengah,Banggai Kepulauan,65.42,14.04
2020,Sulawesi Tengah,Banggai,70.52,7.39
2020,Sulawesi Tengah,Morowali,72.21,13.43
2020,Sulawesi Tengah,Poso,71.28,15.45
2020,Sulawesi Tengah,Donggala,65.56,17.39
2020,Sulawesi Tengah,Toli-Toli,65.69,12.85
2020,Sulawesi Tengah,Buol,67.82,13.93
2020,Sulawesi Tengah,Parigi Moutong,65.44,15.85
2020,Sulawesi Tengah,Tojo Una-Una,64.59,16.39
2020,Sulawesi Tengah,Sigi,68.12,12.45
2020,Sulawesi Tengah,Banggai Laut,65.43,14.6
2020,Sulawesi Tengah,Morowali Utara,68.36,14.1
2020,Sulawesi Tengah,Kota Palu,81.47,6.8
2020,Sulawesi Selatan,Kepulauan Selayar,67.38,12.48
2020,Sulawesi Selatan,Bulukumba,68.99,7.1
2020,Sulawesi Selatan,Bantaeng,68.73,8.95
2020,Sulawesi Selatan,Jeneponto,64.26,14.58
2020,Sulawesi Selatan,Takalar,67.31,8.44
2020,Sulawesi Selatan,Gowa,70.14,7.38
2020,Sulawesi Selatan,Sinjai,67.6,9.0
2020,Sulawesi Selatan,Maros,69.86,9.74
2020,Sulawesi Selatan,Pangkajene dan Kepulauan,68.72,13.96
2020,Sulawesi Selatan,Barru,71.0,8.26
2020,Sulawesi Selatan,Bone,66.06,10.68
2020,Sulawesi Selatan,Soppeng,68.67,7.59
2020,Sulawesi Selatan,Wajo,69.15,6.95
2020,Sulawesi Selatan,Sidenreng Rappang,71.21,5.05
2020,Sulawesi Selatan,Pinrang,71.26,8.86
2020,Sulawesi Selatan,Enrekang,72.76,12.17
2020,Sulawesi Selatan,Luwu,70.51,12.65
2020,Sulawesi Selatan,Tana Toraja,68.75,12.1
2020,Sulawesi Selatan,Luwu Utara,69.57,13.41
2020,Sulawesi Selatan,Luwu Timur,73.22,6.85
2020,Sulawesi Selatan,Toraja Utara,69.33,12.01
2020,Sulawesi Selatan,Kota Makasar,82.25,4.54
2020,Sulawesi Selatan,Kota Parepare,77.86,5.44
2020,Sulawesi Selatan,Kota Palopo,78.06,7.85
2020,Sulawesi Tenggara,Buton,65.98,13.21
2020,Sulawesi Tenggara,Muna,69.02,12.83
2020,Sulawesi Tenggara,Konawe,71.35,12.2
2020,Sulawesi Tenggara,Kolaka,73.45,11.63
2020,Sulawesi Tenggara,Konawe Selatan,68.2,10.74
2020,Sulawesi Tenggara,Bombana,66.05,10.01
2020,Sulawesi Tenggara,Wakatobi,69.48,14.31
2020,Sulawesi Tenggara,Kolaka Utara,69.31,12.96
2020,Sulawesi Tenggara,Buton Utara,67.87,14.1
2020,Sulawesi Tenggara,Konawe Utara,69.86,13.53
2020,Sulawesi Tenggara,Kolaka Timur,67.02,13.47
2020,Sulawesi Tenggara,Konawe Kepulauan,65.41,17.01
2020,Sulawesi Tenggara,Muna Barat,65.08,13.3
2020,Sulawesi Tenggara,Buton Tengah,64.37,15.32
2020,Sulawesi Tenggara,Buton Selatan,64.93,14.11
2020,Sulawesi Tenggara,Kota Kendari,83.53,4.34
2020,Sulawesi Tenggara,Kota Baubau,75.9,7.15
2020,Gorontalo,Boalemo,65.91,18.57
2020,Gorontalo,Gorontalo,66.92,17.56
2020,Gorontalo,Pohuwato,65.37,17.62
2020,Gorontalo,Bone Bolango,69.98,15.81
2020,Gorontalo,Gorontalo Utara,64.86,16.88
2020,Gorontalo,Kota Gorontalo,77.13,5.59
2020,Sulawesi Barat,Majene,66.91,13.73
2020,Sulawesi Barat,Polewali Mandar,63.84,15.26
2020,Sulawesi Barat,Mamasa,66.02,13.38
2020,Sulawesi Barat,Mamuju,68.15,6.92
2020,Sulawesi Barat,Mamuju Utara,67.79,4.48
2020,Sulawesi Barat,Mamuju Tengah,65.71,6.79
2020,Maluku,Maluku Tenggara Barat,62.86,27.11
2020,Maluku,Maluku Tenggara,66.2,22.57
2020,Maluku,Maluku Tengah,71.25,19.83
2020,Maluku,Buru,68.95,16.64
2020,Maluku,Kepulauan Aru,63.71,26.26
2020,Maluku,Seram Bagian Barat,65.62,25.11
2020,Maluku,Seram Bagian Timur,64.12,23.04
2020,Maluku,Maluku Barat Daya,61.9,29.15
2020,Maluku,Buru Selatan,64.69,15.75
2020,Maluku,Kota Ambon,80.84,4.51
2020,Maluku,Kota Tual,67.96,22.51
2020,Maluku Utara,Halmahera Barat,65.31,8.82
2020,Maluku Utara,Halmahera Tengah,65.42,13.56
2020,Maluku Utara,Kepulauan Sula,63.53,8.35
2020,Maluku Utara,Halmahera Selatan,63.84,5.21
2020,Maluku Utara,Halmahera Utara,67.5,4.45
2020,Maluku Utara,Halmahera Timur,66.75,15.45
2020,Maluku Utara,Pulau Morotai,62.5,6.46
2020,Maluku Utara,Pulau Taliabu,60.48,7.3
2020,Maluku Utara,Kota Ternate,79.82,3.46
2020,Maluku Utara,Kota Tidore Kepulauan,70.53,6.52
2020,Papua Barat,Fakfak,68.36,22.27
2020,Papua Barat,Kaimana,65.0,15.5
2020,Papua Barat,Teluk Wondama,60.21,30.91
2020,Papua Barat,Teluk Bintuni,64.55,29.39
2020,Papua Barat,Manokwari,72.01,20.14
2020,Papua Barat,Sorong Selatan,62.42,18.28
2020,Papua Barat,Sorong,65.74,27.48
2020,Papua Barat,Raja Ampat,63.89,17.01
2020,Papua Barat,Tambrauw,53.45,32.8
2020,Papua Barat,Maybrat,59.52,30.78
2020,Papua Barat,Manokwari Selatan,59.84,28.88
2020,Papua Barat,Pegunungan Arfak,56.33,33.81
2020,Papua Barat,Kota Sorong,78.45,14.99
2020,Papua,Merauke,70.09,10.03
2020,Papua,Jayawijaya,58.03,37.22
2020,Papua,Jayapura,71.69,12.44
2020,Papua,Nabire,68.83,24.15
2020,Papua,Kepulauan Yapen,67.66,26.3
2020,Papua,Biak Numfor,72.19,24.57
2020,Papua,Paniai,56.31,36.71
2020,Papua,Puncak Jaya,48.37,34.74
2020,Papua,Mimika,74.19,14.26
2020,Papua,Boven Digoel,61.53,19.41
2020,Papua,Mappi,58.15,25.04
2020,Papua,Asmat,50.55,25.49
2020,Papua,Yahukimo,49.37,37.34
2020,Papua,Pegunungan Bintang,45.44,30.15
2020,Papua,Tolikara,49.5,32.04
2020,Papua,Sarmi,63.63,13.87
2020,Papua,Keerom,66.4,16.32
2020,Papua,Waropen,64.94,29.54
